id,property_id,property_name,city,province,area,state,address,room_count,room_type, tad_review_rating
"55","40700","Hotel Shri Ram Excellency","Jodhpur","Jodhpur","'Residency Road'","Rajasthan","58, Residency Road, Opp. Medical College, Jodhpur.","24","Deluxe Room","4"
"56","708847","Hotel City Heart","Jaisalmer","Jaisalmer","'Near Jaisalmer Golden Fort'","Rajasthan","Opp. to madan mohan je temple, dhibba para, jaisalmer345001(raj) INDIA","0","Deluxe Non AC Room","0"
"57","721458","Anantya Resort","Kanyakumari","Kanyakumari","'Chittar Lake'","TamilNadu","State Highway 45,Kaliel Village, Chittar Lake","21","Chakra Cottages","4.5"
"58","171444","Kanha Resort","Kanha","Kanha","'Moccha'","MadhyaPradesh","Gram: Mocha, Kanha National Park, District - Mandla","16","AC Cottge","3.5"
"59","716894","Hotel Sky Park","Kannur","Kannur","'Mattannur'","Kerala","Iritty Road, Mattannur","25","Non AC Standard Room","3"
"60","1323860","Vista Rooms at Airport Road","Jodhpur","Jodhpur","'Ratnada'","Rajasthan","Jhalamand House, Ratanada,Airport Road,Air Force Area","0","Standard Room","0"
"61","718412","Suryagarh Heritage","Jodhpur","Jodhpur","'Ratnada'","Rajasthan","B-6,Opposite Air Force Central School,Arvind Nagar.","5","Royal Suite","3.5"
"62","753330","Lords Inn Jodhpur","Jodhpur","Jodhpur","'Ratanada Petrol Pump'","Rajasthan","Plot No. 1 C, Pokharan Banglow, PWD Circle, High court colony road","50","Deluxe Room","4"
"63","1351306","STARiHOTELS Kanker","Kanker","Kanker","'Kanker'","Chhattisgarh","The Palace, In front of deewan Talab","0","Village Stay","2.7"
"64","1345504","STARiHOTELS CV Singh Colony","Jaisalmer","Jaisalmer","'City Centre'","Rajasthan","C V singh colony, Opp Collector Office, Opp Collector Office , Rajasthan India","0","Standard Non A/C","0"
"65","867854","Kumaran Residency Karaikal","Karaikal","Karaikal","'Dr. Ambedkar Street'","TamilNadu","No.18, Dr. Ambedkar Street, Karaikal - 609 602. India","0","Double Bed","0"
"66","713046","Hotel Marina Mahal","Jaisalmer","Jaisalmer","'City Centre'","Rajasthan","591 K.L. Anchalvansi Colony.","16","Deluxe Room","4.5"
"67","710504","Hotel Jaya Residency","Kakinada","Kakinada","'Subhash Road'","AndhraPradesh","Plot No 20-6-5, Opp Telephone Bhavan, Sitha Pati Rao Street, Kakinada HO, Kakinada","0","Standard Non A/C","0"
"68","708552","Hotel Dhwani","Jodhpur","Jodhpur","'Mandore'","Rajasthan","OPP Hanwant Aadrash Vidhya Mandir School Near Kishor Baag Mandore Garden Lal Sagar Jodhpur, Rajasthan, India 342006.","10","Deluxe Room","4.9"
"69","722437","Hilarity Inn","Kanchipuram","Kanchipuram","'Padapai'","TamilNadu","No:89 Vandalur, Walajabad Road, Vanjuvancheri, Padappai","34","Executive Rooms","4"
"70","718239","Hotel Santosh Raj","Kanpur","Kanpur","'The Mall'","UttarPradesh","Near Kanpur Central Station , Compound No-1 , Station Road , Rail Bazaar","12","Deluxe A/C room","4.5"
"71","711094","Hotel Royal Park","Kakinada","Kakinada","'Cinema Road'","AndhraPradesh","# 19-1-107, Kosurivari Street, Main Road, Kakinada","84","Business Room","4"
"72","309876","Sparsa Resort","Kanyakumari","Kanyakumari","'Near Railway Terminus'","TamilNadu","6/112 B, Beach Road, Near Sunset point","48","Deluxe Room","4"
"73","42523","Hotel Asia Vaishno Devi","Katra","Katra","'Jammu Road'","JammuandKashmir","Vaishno Devi","0","Family Room","0"
"74","715186","Residency Centre Point Guest House","Jaisalmer","Jaisalmer","'City Centre'","Rajasthan","Kumbhara Para | nr the Patwa-ki-Haveli.","6","Standard Non Ac","4.5"
"75","40718","Hotel Mandakini Palace","Kanpur","Kanpur","'Civil Lines'","UttarPradesh","Civil Lines","0","Superior Room","0"
"76","708937","Hotel Yashwee International","Jamshedpur","Jamshedpur","'Sakchi-Near City Bus Terminus'","Jharkhand","522, Straight Mile Road (Opposite Ramlila Maidan) Sakchi","35","Deluxe","4"
"77","1358344","OYO Rooms Station Road Jamshedpur","Jamshedpur","Jamshedpur",,"Jharkhand","Hotel Green Park, Jugsalai, Station Road","0",,"0"
"78","709185","Hotel Red-Oak","Jodhpur","Jodhpur","'Mandore'","Rajasthan","Near over Bridge, Mandore Jodhpur (Raj).","16","Deluxe Non AC","3.6"
"79","721619","Kanchi Heritage Inn","Kanchipuram","Kanchipuram","'Gandhi Road'","TamilNadu","No.49-A, Sheikpet Nadu Street, Kanchipuram","0","Standard Single Non AC Room","0"
"80","1348356","Akash Beach Hotel","Kashid","Kashid","'Kashid Beach'","Maharashtra","at Post Chikni, Revdanda-Murud Rd, Kashid, Maharashtra 402401","10","AC Room","4.5"
"81","1330102","Beach View Homestay","Kannur","Kannur","'Thottada'","Kerala","Thottada Beach, Thottada","6","Standard Non Ac Room","2.1"
"82","42520","Hotel Parvathi Residency","Kanyakumari","Kanyakumari","'Near Nagercoil'","TamilNadu","No. 400, P. W. D. Road, Nagercoil","21","Deluxe A/C  Room","3"
"83","1327342","OYO Rooms Near Gandhi Chowk Jaisalmer","Jaisalmer","Jaisalmer","'City Centre'","Rajasthan","Kalakar Colony","15","Standard Room AC","4.6"
"84","40642","Himmatgarh Palace","Jaisalmer","Jaisalmer","'City Centre'","Rajasthan","Ramgargh Road, Jaisalmer, Rajasthan.","40","Deluxe Room","3"
"85","721617","Hotel Baboo Soorya","Kanchipuram","Kanchipuram","'Gandhi Road'","TamilNadu","No 85, East Raja Street, Near by bus stand, Kanchipuram","38","Double AC","3"
"86","714042","Hotel Panchshil","Kolhapur","Kolhapur","'New Shahupuri/Station Road'","Maharashtra","517 A/2, Shivaji Park, Kolhapur","50","Deluxe AC Room","4"
"87","389428","Hotel Green Park","Kodaikanal","Kodaikanal","'Convent Road'","TamilNadu","4/38 A , Convent Road","15","Family Suite","4"
"88","841820","Les 3 Elephants","Kochi","Kochi","'Cherai Beach'","Kerala","Cherai Beach, 1078 Convent beach road","11","Standard Cottage","4.5"
"89","956224","OYO Premium Sarat Bose Road","Kolkata","Kolkata","'Sarat Bose Road'","WestBengal","Plot no 92B Sarat Bose Rd, Hazra, Bhowanipore","15","Standard Room AC","3"
"90","327576","Kongu Residency","Kodaikanal","Kodaikanal","'Convent Road'","TamilNadu","Convent Road","15","Super Deluxe","3.5"
"91","718963","Hotel Rajat Executive","Kolhapur","Kolhapur","'New Shahupuri/Station Road'","Maharashtra","Tararani Chowk Kolhapur Maharashtra","27","Standard AC Room","3.5"
"92","865958","The Chardham Camp Guptkashi","Kedarnath","Kedarnath","'Guptkashi'","Uttaranchal","Yamunotri Road Near Dobata","0","Deluxe Tent","0"
"93","742812","Hotel Laal's Inn","Kochi","Kochi","'Vyttila'","Kerala","Near Vyttila Mobility hub, Bineesh Lane, Kaniampuzha Road, Vyttila","36","Standard Room AC","4.5"
"94","714952","Palm Grove Service Villa","Kochi","Kochi","'Kalamassery'","Kerala","Kottarathil, Market Road, Edappally","14","Standard Room AC","4.5"
"95","334041","HillScape Khandala","Khandala","Khandala","'khandala'","Maharashtra","Hillscape Khandala,Hillscape Boutique Residency, Santogen House,Plot No-15/16,Hilltop Colony, Near RTO Guest City","15","A/C Executive Room","3.5"
"96","1323936","Vista Rooms at Grand Palace","Kodaikanal","Kodaikanal","'Fern Hill Road'","TamilNadu","Hotel Grand Palace, Near Lake, Convent Road","35","Standard Room Non AC","2.3"
"97","378536","Hotel Sitara International","Katra","Katra","'Railway Road'","JammuandKashmir","Railway Road","20","Non A/C Deluxe Room","3"
"98","714872","Eden Garden Heritage Homestay","Kochi","Kochi","'Fort Kochi'","Kerala","10/1335, Varekat, (Rose Land)","3","Superior Room","4.5"
"99","841080","Kadaloram Beach Resort","Kochi","Kochi","'Cherai Beach'","Kerala","Beach Road, Cherai, Eranakulam","4","Deluxe Cottages A/C","4.4"
"100","716327","Infinity Resort","Kaziranga","Kaziranga","'Kaziranga National Park'","Assam","0","0","Wooden Cottages","0"
"101","722846","Reds Residency Homestay","Kochi","Kochi","'Fort Kochi'","Kerala","11 / 372 A, K.J. Herschel Road, Near Dronacharya Main Gate","7","Luxury Double Room","4.5"
"102","957584","OYO Premium Southern Plaza","Kolkata","Kolkata","'South Kolkata'","WestBengal","73, Southern Avenue, Lake Road,Kalighat, Kolkata","15","Standard Room AC","3.5"
"103","987998","Hotel Prakash","Kinnaur","Kinnaur","'Sangla'","HimachalPradesh","Village Sangla, Baspa Valley, Sangla, Himachal Pradesh 172106","12","Deluxe Room","3.4"
"104","712272","Hotel Aucktong","Kinnaur","Kinnaur","'Kalpa'","HimachalPradesh","Near Kalpa Circuit House","20","Four Bedded Room","4"
"105","722830","Heaven Place FE 137","Kolkata","Kolkata","'Salt Lake Sector 3'","WestBengal","FE-137, Sector - 3, Saltlake City, Near Central Park or Karunamoyee Bus Stand,","10","Standard","2.5"
"106","52724","Hotel Katra Continental","Katra","Katra","'Jammu Road'","JammuandKashmir","Jammu Road, Katra","36","Super Deluxe Room","4"
"107","1325176","OYO Premium Family Getaway Sivanadi Road","Kodaikanal","Kodaikanal","'Fern Hill Road'","TamilNadu","Quality Inn Sabari Resorts , 04/08 Sivanadi Road","15","Standard Room","4"
"108","385357","Eighth Bastion - A CGH Earth Group","Kochi","Kochi","'Fort Kochi'","Kerala","Napier Street, Fort Cochin","19","Standard Room","4.5"
"109","712004","Hotel Wood Palace","Kodaikanal","Kodaikanal","'Near Kodai Lake'","TamilNadu","No. 9, Bearshola Road","31","Queen Deluxe","3.5"
"110","335241","Hotel Hill View","Kodaikanal","Kodaikanal","'Naidupuram'","TamilNadu","3/4-2-1, Perumpallam Road, Naidupuram","10","Deluxe Room","3.5"
"111","707570","Le Meridien Kochi","Kochi","Kochi","'Vyttila'","Kerala","Maradu","0","Deluxe","4"
"112","741054","Geo Holiday Home - Fort Kochi","Kochi","Kochi","'Fort Kochi'","Kerala","Door No.2/756 A, Geo Vpl Tower, Kunnumpuram","3","Deluxe Room AC","4.1"
"113","42530","Hotel Varun","Katra","Katra","'Kashmir Road'","JammuandKashmir","Kashmir Road","0","Deluxe A/C Room","0"
"114","388580","Varaha Valley","Kodaikanal","Kodaikanal","'Convent Road'","TamilNadu","3/16-2, Convent Road,","44","Deluxe Room","4"
"115","42544","Rossitta Wood Castle","Kochi","Kochi","'Fort Kochi'","Kerala","1/334, Rose Street","15","Semi Deluxe","4"
"116","40751","The Dukes Retreat","Khandala","Khandala","'Mumbai Pune Expressway'","Maharashtra","Pune Mumbai Road","80","Deluxe Room","4"
"117","42096","Hotel Heritage","Kolkata","Kolkata","'Airport Zone'","WestBengal","Near Airport, Opp HDFC Bank, VIP Road, Raghunathpur, Deshbandhunagar","50","Executive AC","2.5"
"118","423289","Hotel Dolphin","Katra","Katra","'Railway Road'","JammuandKashmir","Railway Road","55","Deluxe Room","4"
"119","708962","Master Comfort Inn","Kochi","Kochi","'MG Road'","Kerala","35/1584 South Janatha Road, Palarivattom P O","18","1 Bedroom Apartment","3"
"120","724270","Hotel Stone Palace","Kodaikanal","Kodaikanal","'Naidupuram'","TamilNadu","ECC Road, Naidupuram","14","Deluxe Room","4.5"
"121","206634","Radisson Blu Kochi","Kochi","Kochi","'MG Road'","Kerala","S A Road Elamkulam Junction, Kadavanthara","150","Superior Room","4.5"
"122","315356","Hotel Kapoor Palace","Katra","Katra","'City Centre-Main Market'","JammuandKashmir","Main Bazaar, Katra","0","four bedded room (a/c)","0"
"123","722121","Hotel Jamuna Palace","Katra","Katra","'City Centre-Main Market'","JammuandKashmir","Jammu Road","20","Standard Non Ac Room","4.4"
"124","730352","Hotel K Square","Kolhapur","Kolhapur","'New Shahupuri/Station Road'","Maharashtra","232 B, E ward, New Shahupuri, Kolhapuri.","24","Standard Ac Room","4.6"
"125","1327982","OYO Rooms Howrah Railway Station","Kolkata","Kolkata","'Howrah'","WestBengal","P-5, Dobson Lane, Mali Panchghara Near Howrah Station","0","Standard Room AC","0"
"126","708602","Manakkil Hotel","Kochi","Kochi","'MG Road'","Kerala","Kizhavana Road, Panampilly Nagar, Opp. Ship Yard.","22","Standard AC Room","3"
"127","40756","Trident, Cochin","Kochi","Kochi","'Willingdon Island'","Kerala","Bristow Road, W.Island","85","Superior Room","4"
"128","869770","Happy Camper - Kitkat","Kochi","Kochi","'Fort Kochi'","Kerala","KL Bernard Master Rd, Amaravathy","17","Superior Room","5"
"129","1345070","Treebo Platinum","Kolkata","Kolkata","'Salt Lake Sector 1'","WestBengal","Treebo Platinum, BA 169, Sector - I, Salt Lake (Near PNB Island)","27","Standard A/C","4"
"130","867158","GRT Nature Trails Kodaikanal","Kodaikanal","Kodaikanal","'Attuvampatty'","TamilNadu","Bharathi Nagar,Villpatti, Kodaikanal","40","Rock Cabin","4"
"131","956850","Vista Rooms At Telephone Bhavan","Kolhapur","Kolhapur","'New Shahupuri/Station Road'","Maharashtra","R.S. No. 204 KH/10 B, E Ward, Near Telephone Bhavan & Tarabai Gardens,, New Shahupuri, Near Dr. Kiran Doshi Orthopedic Hospital","31","Standard Room","3"
"132","389510","NexGen Guest House BL 135","Kolkata","Kolkata","'Salt Lake Sector 2'","WestBengal","BL 135, Sector-II, Salt Lake, Near Tank No. 8","5","Standard AC","3.5"
"133","160065","Hotel Aashirwad","Katra","Katra","'Jammu Katra Highway'","JammuandKashmir","Main Entrance, Katra.","0","Super Deluxe Four Bedded Room","0"
"134","1327086","OYO Rooms Salt Lake Sector III IB Block","Kolkata","Kolkata","'Salt Lake Sector 3'","WestBengal","IB-66, Sector III, Salt Lake","15","Standard Room AC","3.7"
"135","714870","Diana Heights - Airport Hotel","Kochi","Kochi","'Cochin International Airport'","Kerala","Near Kochi International Airport, Near Athani Junction, Nedumbaserry, Ernakulam District","43","Standard","4"
"136","378858","Hotel Venkateshwara","Kolkata","Kolkata","'Kalighat-Southern Avenue'","WestBengal","13, Prince Gulam Mohammed Shah Road, Kalighat, Near Lake Market, Kalighat","21","Standard Non AC","2.5"
"137","1347392","OYO Apartments Salt Lake Sector V Near Webel","Kolkata","Kolkata","'Salt Lake Sector 5'","WestBengal","Plot No. EN 15, Sector V Salt lake","15","Standard Room AC","4.9"
"138","732200","Keys Hotel","Kochi","Kochi","'Vyttila'","Kerala","Santhi Nagar,Pandit Karuppan Road Thevara P.O","151","Keys Room","4.5"
"139","719629","Ceylon Bake House - Woodlands Junction","Kochi","Kochi","'MG Road'","Kerala","SRV High School Cross Road, Woodlands Junction, M.G.Road, Ernakulam","30","Standard Room AC","3.5"
"140","378722","Country Club Valley Vista","Kodaikanal","Kodaikanal","'Near Christian College-Prakasapuram'","TamilNadu","Prakasapuram, Shenbaganur","36","Twin Room","4"
"141","331930","Bay Watch Beach Homes","Kochi","Kochi","'Cherai Beach'","Kerala","Beach Road, Cherai, Ernakulam","13","Standard AC Room","3.5"
"142","731885","Tri-Star Regency","Kochi","Kochi","'Ernakulam South Railway Station'","Kerala","S A Road, Kadavanthra","0","Premium AC Room","0"
"143","957194","OYO Rooms Kolkata Airport Dum Dum","Kolkata","Kolkata","'Airport Zone'","WestBengal","39/1 Madir Road, Gora Bajar, Rajbari, Dumdum, Kolkata","15","Standard Room AC","2.7"
"144","716481","AMR Katra","Katra","Katra","'Jammu Road'","JammuandKashmir","Jammu Road, Katra, Vaishno Devi,","33","Shrine View Room","4"
"145","1326070","OYO Rooms Salt Lake DA Block Sector 1","Kolkata","Kolkata","'Salt Lake Sector 1'","WestBengal","DA 106, Sector-1, Salt Lake","0","Standard Room AC","0"
"146","378969","Hotel Meridian Katra","Katra","Katra","'Railway Road'","JammuandKashmir","Near Helpad, Katra-Penthal Road","25","Standard Room Non AC","5"
"147","316297","Hotel Vishal","Katra","Katra","'Kashmir Road'","JammuandKashmir","Behind Durga Bhawan, Arli Road, Katra, Vaishno Devi (J&K)","80","Deluxe AC Room","4"
"148","729434","Hotel The Golden Castle","Katra","Katra","'Kashmir Road'","JammuandKashmir","Kashmir Road, Katra","19","Non AC Deluxe","3.5"
"149","722813","Hotel Ritz International","Kochi","Kochi","'Perumbavoor'","Kerala","Opp. Seemas Textiles, A M Road, Perumbavoor","0","AC Deluxe Double Room","0"
"150","719346","A1 Sun View Hotel","Kodaikanal","Kodaikanal","'Lawsghat Road'","TamilNadu","12/282-A, Anandagiri 6th Street","15","Standard Room","4.5"
"151","1331266","OYO Rooms Jawaharlal Nehru Stadium Kochi","Kochi","Kochi","'MG Road'","Kerala","Kathrikadavu Kaloor PO.","15","Standard Room AC","3.6"
"152","1330346","OYO Rooms Taltala Kolkata","Kolkata","Kolkata","'AJC Bose Road'","WestBengal","1, Doctor Lane, Taltala Kolkata Kolkata","15","Standard Room","4.8"
"153","1331396","OYO Rooms Ernakulam Broadway","Kochi","Kochi","'MG Road'","Kerala","Market Road Near Saritha Theatre.","0","Standard Room","2.1"
"154","717003","Sea Lagoon Health Resort","Kochi","Kochi","'Cherai Beach'","Kerala","Cherai beach, Vypeen Island","40","Suite Royal","4"
"155","1327444","OYO Premium Corporate Getaway Observatory Road","Kodaikanal","Kodaikanal","'Near Kodai Lake'","TamilNadu","Plot no 18/2 - 18/2-4 Observatory Road Kodaikanal","15","Standard Room","4"
"156","1353878","STARiHOTELS Tararani Chowk Kolhapur","Kolhapur","Kolhapur",,"Maharashtra","Tararani Chowk","0",,"0"
"157","707473","Brunton Boatyard - A CGH Earth Group","Kochi","Kochi","'Fort Kochi'","Kerala","Calwati Road, Fort Cochin","0","Standard Sea Facing Room","0"
"158","924470","OYO Premium Adlux Convention Centre Extension","Kochi","Kochi","'Cochin International Airport'","Kerala","Bank Jn., NH 47","15","Standard Room","4"
"159","386554","Hotel Parkash","Katra","Katra","'Near Banganga'","JammuandKashmir","Opp.Shalimar Park, nav Durga Mandir Road","0","Double Bedded Room - Non AC","0"
"160","329759","Bright Heritage","Kochi","Kochi","'Fort Kochi'","Kerala","1/508, A1, Tower Road, Fort Cochin","15","Superior Room","3.5"
"161","1282152","OYO Rooms MG Road Near Railway Station East Gate 1","Kochi","Kochi","'Ernakulam South Railway Station'","Kerala","39/1955-C Valanjambalam - Chittoor Road","15","Standard Room AC","3.6"
"162","711808","Hotel Sai Mahal","Katra","Katra","'Yatra Parchi Counter'","JammuandKashmir","Near Govt. Hospital (Counter No. 2),Katra, Vaishnodevi (182301) Jammu and Kashmir (India).","25","Double Bed Non Ac","3.5"
"163","380326","Hotel Shivam","Kolkata","Kolkata","'Howrah'","WestBengal","P-19, Dobson Lane, Howrah","60","Executive Room","2"
"164","841872","Cherai Beach Palace","Kochi","Kochi","'Cherai Beach'","Kerala","Cherai Beach Road","0","Sea Face Luxury Rooms  AC","0"
"165","720283","Galaxy Hotel","Kochi","Kochi","'North Paravoor'","Kerala","Near Chendamangalam Junction, North Paravoor, Ernakulam","22","Suite Executive","4"
"166","715095","Jasmin Villa","Kochi","Kochi","'Fort Kochi'","Kerala","1/1305 Odatha, Veli, Kochi","3","Deluxe AC Room","5"
"167","957092","OYO Rooms Park Street","Kolkata","Kolkata","'Park Street and Vicinity'","WestBengal","163 A Royal Garden, Park Street,","15","Standard Room AC","3"
"168","743996","Kodai Kings Park Hotel","Kodaikanal","Kodaikanal","'Near Kodai Lake'","TamilNadu","P.T.Govt Hospital Road, Nithyakalyani Jewellery Palace,","27","Standard Room Non AC","3"
"169","331892","Vedanta Wake Up - Ernakulam North Station","Kochi","Kochi","'Ernakulam South Railway Station'","Kerala","ST Benedict Road","25","Deluxe Room Non AC","4"
"170","866114","Centaur Hotel","Kolkata","Kolkata","'Howrah'","WestBengal","P-11, Dobson Lane,","38","Standard Room AC","5"
"171","719587","JCP Grand Inn","Kodaikanal","Kodaikanal","'Chettiar Park'","TamilNadu","Near Fathima Curusedy, Kurinji Andavar Kovil Street","14","Standrad Room","2.2"
"172","315638","Bali Resort","Katra","Katra","'Reasi Road'","JammuandKashmir","Reasi Road, Vaishnodevi, Katra 182301, India","42","Super Deluxe Room","3.5"
"173","1328012","Dayal Guest House","Katra","Katra","'Jammu Katra Highway'","JammuandKashmir","Near New Bus Stand, Katra, Katra","0","Deluxe Room","0"
"174","739692","Aquatic Floating Resort","Kochi","Kochi","'Kumbalam South'","Kerala","4-360A, Puthankary, Kochi (Cochin) 682007, India","10","Luxury Floating Room","4.5"
"175","957240","Snow View Guest House","Kausani","Kausani","'View Point'","Uttaranchal","View Point, KMVN Road, Near Suman Royal Resort,","6","Double Bed Room","4"
"176","716870","Hotel Silver Springs","Kodaikanal","Kodaikanal","'Lawsghat Road'","TamilNadu","5/27-2 Laws Ghat Road","20","Royal Deluxe","3"
"177","714890","Hotel Dewland","Kochi","Kochi","'Cochin International Airport'","Kerala","Kurichilakode, Kodanadu","21","Suite Room","4.5"
"178","316017","Hotel Walson","Kolkata","Kolkata","'Park Street and Vicinity'","WestBengal","5 - A, Sudder Street","0","Deluxe","3.5"
"179","744732","The Kohli'S Inn","Katra","Katra","'Kashmir Road'","JammuandKashmir","Kashmir Road, Katra","0","Deluxe Room AC","0"
"180","707868","Himalaya Darshan Resort","Kausani","Kausani","'Kausani'","Uttaranchal","Bhatariya Road, Kausani Estate","8","Deluxe Cottage","4.5"
"181","42543","Riviera Suites","Kochi","Kochi","'Ernakulam South Railway Station'","Kerala","Pandit Karuppan Road, Thevara Water Front","125","Standard Room","4"
"182","724340","K Tree Hotel","Kolhapur","Kolhapur","'New Shahupuri/Station Road'","Maharashtra","517/1/A, Plot No-65,E- Ward, Shivaji Park,","26","Deluxe Room","4"
"183","1328552","Guest Accomodation FE 229","Kolkata","Kolkata","'Salt Lake Sector 3'","WestBengal","Block FE 229, Sector 3, Salt Lake City","5","Standard Room AC","2.1"
"184","379883","Mirchi Bite B6 - 904 Service Apartment","Kolkata","Kolkata","'Kasba Zone'","WestBengal","98, CHRISTOPHER ROAD BRINDABAN GARDENS BUILDING - B6 FLAT NO - 303","0","Standard Room","3.2"
"185","724263","Hotel Trinity Temple Towers","Kodaikanal","Kodaikanal","'Naidupuram'","TamilNadu","2/7, 1, Shunmugapuram, Naidupuram, Kodaikanal","18","Deluxe Room","4"
"186","314580","Town House Cochin","Kochi","Kochi","'MG Road'","Kerala","Wax Wall Lane, Chittoor Road","4","Deluxe Room AC","2.5"
"187","42545","The International Hotel","Kochi","Kochi","'MG Road'","Kerala","P.B. No. 3563, M.G. Road, Ernakulam","40","Suite","3.5"
"188","389487","NexGen Guest House AD 200","Kolkata","Kolkata","'Salt Lake Sector 1'","WestBengal","AD 200, Sector-I, Salt Lake, Near BD Bus stop & Island No.3 Close to Laban Hrad School","5","Standard AC","3"
"189","1327082","OYO Rooms Salt Lake Sector 1 BC Block","Kolkata","Kolkata","'Salt Lake Sector 1'","WestBengal","BC 35, Sector-1,Salt Lake","15","Standard Room AC","5"
"190","328119","Farm House","Kodaikanal","Kodaikanal","'Chettiar Park'","TamilNadu","Opposite Chettiar Road,","7","Cottage","3"
"191","715959","Mishra Residency CL 208","Kolkata","Kolkata","'Salt Lake Sector 2'","WestBengal","CL 208, Sector II, Near Anandalok Hospital, Saltlake City","2","Deluxe","4.4"
"192","1328864","STARiHOTELS Temple Road Khajuraho","Khajuraho","Khajuraho","'Temple Road'","MadhyaPradesh","Main Temple Road, 471606 Khajuraho, India","0","Non AC Standard Room","3.2"
"193","956336","Daya's Paradise Inn","Katra","Katra","'Yatra Parchi Counter'","JammuandKashmir","Hospital Lane, Near Yatra Counter No. 02, Near Old Bus Stand, Katra, India","0","Standard Room Non AC","0"
"194","726839","Hotel Seema Palace","Katra","Katra","'Jammu Katra Highway'","JammuandKashmir","Jammu Road, Katra","6","Double Room","3.5"
"195","1328120","OYO Elite Minto Park","Kolkata","Kolkata","'Elgin Zone'","WestBengal","Plot no 235/1,  AJC Bose Rd, Sreepally, Bhowanipore","15","Standard Room AC","4.5"
"196","1327088","OYO Apartments Salt Lake Near NIPS College","Kolkata","Kolkata","'Salt Lake Sector 5'","WestBengal","1st floor, Tower no. 2, Mahishbathan, Opposite 215 Bus Stand","15","Standard Room AC","3.2"
"197","720098","Elphinstone Residency","Kochi","Kochi","'Fort Kochi'","Kerala","Elphinstone Road, Near Bishop House","8","Standard Room","4.5"
"198","1324452","OYO Rooms Airport Gate No 2","Kolkata","Kolkata","'Airport Zone'","WestBengal","No.2 Airport Gate Holding No. 5","15","Standard Room AC","2.4"
"199","42537","Hotel Highway Garden","Kochi","Kochi","'Vyttila'","Kerala","NH Bypass, Padivattom, Edapally","21","Superior Room","3"
"200","52726","Hotel Atul Regency","Katra","Katra","'Jammu Road'","JammuandKashmir","Jammu Road, Katra","0","Family Suite AC","0"
"201","719180","Hotel Anugraha Deluxe","Kolhapur","Kolhapur","'New Shahupuri/Station Road'","Maharashtra","Station Road, Shahupuri, Near S T Bus Stand, Kolhapur","20","Deluxe Non AC Rooms","4.5"
"202","1098136","Sarmila Residency","Kodaikanal","Kodaikanal","'Annasalai'","TamilNadu","Ananthagiri 4th Street,","15","Deluxe Room","4.7"
"203","987994","Prakash Regency","Kinnaur","Kinnaur","'Sangla'","HimachalPradesh","Village Sangla, Baspa Valley, Sangla, Himachal Pradesh 172106","15","Super Deluxe Room","3.9"
"204","386673","Hotel Swing High","Katra","Katra","'Jammu Road'","JammuandKashmir","Jammu Road Katra","47","Executive Double","4"
"205","315481","Hotel Atithi International","Katra","Katra","'Jammu Road'","JammuandKashmir","Jammu Road, Near Post Office","25","Deluxe A/C Room","3.5"
"206","1330958","Puthens Capitol Inn","Kochi","Kochi","'MG Road'","Kerala","Near Vylopaly Smaraka Park, Judges Avenue","10","Standard AC Room","2.1"
"207","707479","Neemrana's Le Colonial","Kochi","Kochi","'Fort Kochi'","Kerala","1/315, Church Road,Vasco da Gama Square,Fort Kochi","7","Heritage Splendour","5"
"208","707620","Crowne Plaza Kochi","Kochi","Kochi","'Vyttila'","Kerala","Xi/641 A Kundanoor Junction,nh - 47 Byp","0","Crown Plaza Executive Club Room","0"
"209","716781","Raintree Lodge","Kochi","Kochi","'Fort Kochi'","Kerala","Princes Road, Colo-i-Suva, opposite to Police Post and next to Forest Park & Forestry Department","5","Standard Room","4.5"
"210","732570","Plaza Suites","Kochi","Kochi","'Info Park-Kakkanad'","Kerala","Heavenly Plaza, Civil Line Road, Vazhakkala, Kakkanad","29","Plaza Suites","3.5"
"211","314640","The Senate Hotel","Kochi","Kochi","'MG Road'","Kerala","Providence Road, Off MG Road North End","32","Deluxe Room","4"
"212","711410","Roopangarh Fort","Kishangarh","Kishangarh","'Roopangarh'","Rajasthan","Roopangarh Fort, Roopangarh","23","Deluxe Room","4.5"
"213","870830","OYO Rooms Salt Lake Sector 1","Kolkata","Kolkata","'Salt Lake Sector 1'","WestBengal","BA 169, Near Haryana Vidya Mandir,Sector I, Salt Lake City","15","Standard Room","4.9"
"214","1332856","OYO Rooms Ekdalia","Kolkata","Kolkata","'South Kolkata'","WestBengal","17/A Ekdalia Palace Ballygunge","0","Standard Room AC","0"
"215","722829","Hotel Mayura Park","Kochi","Kochi","'Ernakulam South Railway Station'","Kerala","Banerji Road, Kacherippady, Ernakulam, Kochi","25","Standard Room Non AC","4"
"216","387897","The Vaishnodevi IRCTC Guest House","Katra","Katra","'Railway Road'","JammuandKashmir","Railway Station Katra, Katra 182301, India","0","A/C 2 bedded Deluxe Room","0"
"217","171394","The Dunes Continental","Kochi","Kochi","'MG Road'","Kerala","SRM Road, (South End), Lissie junction","52","Deluxe","4"
"218","40759","The Center Hotel","Kochi","Kochi","'MG Road'","Kerala","Panampilly Nagar","21","Deluxe Room","4"
"219","718212","Himvadi resorts","Kausani","Kausani","'Kausani'","Uttaranchal","Kausani Village","19","Deluxe Room","4"
